0 11.169725069315675
1 6.755333574986918
2 5.751433482518345
3 8.037307575627525
4 7.613516616988033
5 7.839983726420803
6 12.872071220012895
7 7.260394214446705
8 5.0227513640501416
9 7.613130195113691
10 8.562186818180278
11 8.384519416851674
12 6.820163117987356
13 9.381735583739397
14 9.720088550501417
15 9.42723546138872
16 9.180067411779437
17 6.2066253683334764
18 7.390139069115502
19 5.918623110451424
20 6.772403199436895
21 7.621138934348392
22 7.670495887736289
23 9.246948388470146
24 6.7163394573177815
25 5.598809555759673
26 11.819744903374808
27 5.625526742686259
28 9.102062030021589
29 10.90548998844852
30 9.951005103664281
31 6.786762748566466
32 5.705314872519681
33 5.418947290896664
34 10.222170634958033
35 8.540679454949913
36 8.253720939950226
37 8.943302448670927
38 8.568380682897429
39 9.118833059022258
40 5.663973882434933
41 9.563865320999426
42 8.810330473235508
43 9.732674221854943
44 9.989721579368215
45 10.689629506476061
46 4.5293475650570265
47 8.265820038985686
48 8.9318519161696
49 11.009312014464427
50 11.07391473745947
51 9.180965370281553
52 8.981205241816996
53 10.251315454449754
54 9.432102465874326
55 6.229102650679257
56 7.42118679275923
57 8.86549534391728
58 7.385521776011331
59 6.9702999105685475
60 5.147102841437824
61 7.507582909700747
62 10.018634403946857
63 8.928276490651538
64 10.401241679489303
65 8.905794108512946
66 8.582440674443909
67 8.910800243469929
68 8.027818966259968
69 11.186333344507892
70 10.858666818601579
71 10.22165369753739
72 5.866751148205253
73 10.06493866718897
74 5.333799806083373
75 8.789385192427774
76 9.85263781624929
77 9.546252177047956
78 8.337849931762765
79 8.972493994215434
80 8.279927999198653
81 9.010508978316514
82 8.412115266289009
83 8.466665140460544
84 9.256673258916557
85 8.963014718276902
86 10.610917544347735
87 8.548484888027208
88 9.798086732091889
89 5.960757982675361
90 9.282580467840495
91 9.250571865825888
92 9.530713559440866
93 6.177918446630179
94 9.113693656768607
95 5.899155897008722
96 9.482535172586056
97 8.94923006510203
98 6.597386285535962
99 5.651360150630031
