0 6.802229018238292
1 5.235807321562013
2 4.938159066519691
3 7.396928480861978
4 5.093314940806893
5 4.903116455956714
6 7.176364044063753
7 6.059000055385829
8 5.302726297243949
9 4.8274639551888905
10 5.70570296263948
11 4.965395883456519
12 4.879132457354491
13 7.057734517480424
14 5.769234569538811
15 4.78532839078659
16 4.965454620821514
17 5.035552609356089
18 4.916184901727945
19 4.842495373205128
20 5.187553883496326
21 5.043991576903561
22 5.211986244089423
23 4.625966132401521
24 4.567291001619062
25 5.462208584530581
26 5.688152016576998
27 5.024564066947204
28 5.109864247879355
29 5.088970885246791
30 4.594908458100994
31 5.514865713545138
32 5.082967707315318
33 3.1264164738342743
34 4.455133081659227
35 5.418912573374405
36 5.010333785193698
37 4.62009700730215
38 5.922654329103386
39 5.173895150321538
40 11.129221752069766
41 5.819717652989219
42 5.220978359380418
43 5.310756116127586
44 4.880917283458604
45 5.337733509850317
46 5.298560155684751
47 5.218972741320655
48 4.936333927399182
49 5.03059047141464
50 4.93649785404471
51 5.4553055125820675
52 6.042468500027
53 4.905575327984528
54 4.5171338052060035
55 6.571446233366358
56 6.308909189239755
57 5.915220665301032
58 4.756580887090018
59 5.6255965759336926
60 7.099170091358245
61 5.0147080975453235
62 5.3137560923376945
63 4.973695628278755
64 6.204534895044598
65 4.206457413623765
66 5.630565184231125
67 4.9732021957617105
68 5.197534260092952
69 4.737035504992821
70 7.542929946068633
71 5.19552659827131
72 5.107811303823101
73 4.449772356204691
74 4.653344634266328
75 4.20604627006356
76 5.3697271982761325
77 6.839829689939406
78 5.1300141805108135
79 6.023278952417816
80 4.511708238632049
81 5.696521064406213
82 5.716701158176277
83 5.5955075973090596
84 5.078776898112929
85 6.540298228747958
86 5.444614327221234
87 5.08027322065805
88 6.215569248876181
89 4.906081410712697
90 5.011747741484828
91 5.649398331136228
92 7.520968358544469
93 5.991906097368781
94 5.070228391129833
95 7.351504107167178
96 5.1947874012522
97 5.009421404847322
98 7.130583610780097
99 5.57361564148468
