0 5.500953743351971
1 5.69191856596362
2 7.7601480070241315
3 3.6192741348099564
4 6.348436761740892
5 4.118426130811544
6 4.4869844241651755
7 5.476255486843335
8 5.798739755241812
9 5.577664581087438
10 8.411998862794048
11 5.645031093237337
12 6.144854575734109
13 6.558836406411652
14 7.197405511696979
15 3.6973732386302998
16 4.478342858004478
17 9.662476434374167
18 4.361277843145348
19 5.962538618699592
20 5.963306854346302
21 8.63487918876067
22 5.62662086722759
23 7.67392775704276
24 6.95996758846718
25 6.832100605971407
26 4.793494576243246
27 7.2675175932085585
28 6.458830374794419
29 6.98450838723181
30 6.9726227849894835
31 8.461545637118407
32 6.5077012667135605
33 9.256331189915734
34 4.209311813361461
35 7.308764026136004
36 8.046494267986855
37 4.167309503876262
38 4.777930446087907
39 4.812996784619297
40 6.528986535080407
41 6.529041560588025
42 3.7940512709216603
43 5.765578991393079
44 4.252780375873357
45 3.465804433186422
46 9.165461353883556
47 5.408069924634329
48 4.559490997912682
49 3.795283289692513
50 4.514530496527684
51 6.025383417532794
52 8.130839486102353
53 3.756072737095485
54 6.097438863520026
55 6.6829710769322
56 4.268246464583432
57 4.1136670649973235
58 6.638715868727159
59 5.606567384354593
60 8.900677116265053
61 7.012250271550164
62 3.8961410818043016
63 7.782876039518213
64 6.411405202206929
65 4.698601055580128
66 6.080245406593174
67 6.116150101790194
68 7.094129982166439
69 6.444880527624327
70 5.7482047888974686
71 5.947466490961763
72 6.386145426002069
73 4.400857019416347
74 4.036895900434959
75 7.255243644289206
76 6.456727960422977
77 6.654903137094145
78 6.209813659070206
79 6.109624782855727
80 6.351573673049729
81 7.424127988474001
82 8.391537289275766
83 9.509084548479041
84 8.006727978736274
85 4.659527202919519
86 5.774749163931245
87 4.544850340543871
88 4.087684334590304
89 7.7576892379567965
90 6.076332196854645
91 3.5804879868699055
92 4.296159153116191
93 8.98166486669094
94 7.314177176816996
95 6.01735929514183
96 5.522959946921845
97 3.906213604845382
98 8.513544474836905
99 9.028097062048317
