0 3.752274912291277
1 3.3923579899075595
2 4.526393605269435
3 3.809303936014331
4 4.046722172269812
5 4.276270821317807
6 6.356701080246532
7 5.7957593577124
8 6.11721640699916
9 6.015272736744148
10 5.930565644456671
11 6.14783616456848
12 6.728781167619
13 5.450736009381851
14 5.324787383308555
15 5.346822051535452
16 5.033978222372229
17 5.917401915900647
18 5.969772498077143
19 6.157778104414911
20 6.649428302747632
21 6.169343966450168
22 5.769163304021245
23 6.097294643265694
24 6.0759484718206975
25 5.980456680133714
26 7.095022869395586
27 5.529952585017262
28 6.275545264031511
29 5.677393398422915
30 5.689199185525296
31 5.103709989438859
32 5.615330742569543
33 5.452649675954797
34 5.829070374245746
35 7.488376772946637
36 5.313088591081079
37 6.294716841215209
38 6.136397817186647
39 5.855647080935814
40 6.098372211324919
41 5.615052928883496
42 5.808254795688865
43 5.847109754680804
44 5.8585482830619675
45 5.938147657990695
46 5.291605306785511
47 5.45339554935907
48 5.857407878615129
49 5.642673527432215
50 4.964352490341181
51 5.92743023441199
52 5.235929229584518
53 5.539246463687667
54 5.557953365926893
55 5.1688533877186424
56 6.003715480858059
57 5.473558254787111
58 6.183263195835912
59 5.46609796503439
60 5.577062773186706
61 5.421249875491502
62 5.506950878730502
63 5.868427173326452
64 5.873656025705257
65 5.843494751559312
66 5.916203242874761
67 5.876813464689318
68 5.7636733585923725
69 5.6026920024942655
70 6.061353301714743
71 6.19179989596748
72 5.961818842416286
73 6.238347314265232
74 4.7894895540138505
75 6.577258064920256
76 5.993124646045128
77 6.059251923920759
78 5.7416355631921325
79 6.399892318317983
80 6.197922208975537
81 6.638483503649583
82 6.554974776398046
83 6.422266029522345
84 6.04575967152547
85 5.975306416006748
86 6.392363062339893
87 5.893016150576149
88 6.189806591838308
89 5.391568234237051
90 6.092251817126681
91 5.2932742209318375
92 5.903792229841467
93 5.7492672072205275
94 5.678557523108372
95 5.067951460029882
96 5.286114228078901
97 5.417142381570794
98 5.676923114779659
99 5.929887777516721
