0 12
1 32
2 26
3 14
4 22
5 18
6 30
7 16
8 16
9 18
10 18
11 20
12 14
13 18
14 18
15 16
16 22
17 14
18 18
19 12
20 12
21 16
22 22
23 16
24 20
25 20
26 24
27 26
28 24
29 14
30 26
31 26
32 22
33 24
34 24
35 26
36 16
37 30
38 26
39 12
40 28
41 32
42 18
43 26
44 20
45 24
46 34
47 20
48 24
49 22
50 18
51 20
52 20
53 24
54 28
55 18
56 16
57 16
58 28
59 14
60 32
61 16
62 16
63 16
64 28
65 22
66 12
67 18
68 24
